Year,Lat,Long,Source
2016,37.779477228413,-122.409046000251,311
2016,37.779477228413,-122.409046000251,311
2015,37.779477228413,-122.409046000251,311
2016,37.779534800844,-122.408300817370,311
2014,37.779548147025,-122.404522549937,311
2016,37.779558180359,-122.408645853632,311
2016,37.779566986230,-122.398060014029,311
2013,37.779566986230,-122.398060014029,311
2016,37.779568437453,-122.413810242240,311
2014,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2013,37.779582751000,-122.433451400000,311
2015,37.779584317410,-122.416768262915,311
2015,37.779584317410,-122.416768262915,311
2013,37.779590219011,-122.471628725581,311
2016,37.779603097442,-122.423151397516,311
2016,37.779630202310,-122.408498748201,311
2016,37.779643077387,-122.402927375363,311
2015,37.779645848370,-122.413171581746,311
2016,37.779646051654,-122.403228389964,311
2016,37.779657698909,-122.409283556983,311
2015,37.779657698909,-122.409283556983,311
2014,37.779657698909,-122.409283556983,311
2015,37.779657698909,-122.409283556983,311
2013,37.779667722794,-122.471543510903,311
2016,37.779668496000,-122.500021292000,311
2015,37.779669495280,-122.401265951496,311
2015,37.779669495280,-122.401265951496,311
2015,37.779669495280,-122.401265951496,311
2015,37.779669495280,-122.401265951496,311
2013,37.779673701286,-122.423541469347,311
2013,37.779673701286,-122.423541469347,311
2014,37.779673701286,-122.423541469347,311
2015,37.779676637000,-122.414062496000,311
2015,37.779676637000,-122.414062496000,311
2016,37.779724685376,-122.400538011539,311
2015,37.779736221184,-122.411668231862,311
2016,37.779738027844,-122.422626031946,311
2016,37.779738027844,-122.422626031946,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2015,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2016,37.779778480486,-122.408055639826,311
2013,37.779782709596,-122.430233188651,311
2013,37.779782709596,-122.430233188651,311
2015,37.779782709596,-122.430233188651,311
2014,37.779782709596,-122.430233188651,311
2014,37.779782709596,-122.430233188651,311
2015,37.779782709596,-122.430233188651,311
2015,37.779782709596,-122.430233188651,311
2015,37.779788443585,-122.415126835192,311
2013,37.779828615244,-122.402840651664,311
2016,37.779828615244,-122.402840651664,311
2013,37.779839730472,-122.490096746819,311
2016,37.779851037146,-122.397930209752,311
2016,37.779851037146,-122.397930209752,311
2016,37.779861255698,-122.389590785990,311
2016,37.779875216712,-122.503415967967,311
2016,37.779877034150,-122.475963827097,311
2016,37.779877034150,-122.475963827097,311
2016,37.779883166667,-122.408173170099,311
2013,37.779890144066,-122.421891722283,311
2015,37.779890144066,-122.421891722283,311
2015,37.779899224962,-122.396156725323,311
2013,37.779899725577,-122.404842738565,311
2016,37.779921949101,-122.477379496233,311
2014,37.779923597229,-122.481662403960,311
2015,37.779931361163,-122.413525909591,311
2016,37.779944144932,-122.408149096909,311
2016,37.779944144932,-122.408149096909,311
2016,37.779944144932,-122.408149096909,311
2015,37.779944144932,-122.408149096909,311
2015,37.779944144932,-122.408149096909,311
2015,37.779944144932,-122.408149096909,311
2016,37.779944144932,-122.408149096909,311
2016,37.779957077260,-122.398344597109,311
2015,37.779979401269,-122.398599378856,311
2016,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2016,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2015,37.779979401269,-122.398599378856,311
2016,37.779979401269,-122.398599378856,311
2016,37.779992603707,-122.407732249127,311
2016,37.779992603707,-122.407732249127,311
2015,37.780005912736,-122.411933525948,311
2013,37.780005912736,-122.411933525948,311
2014,37.780005912736,-122.411933525948,311
2014,37.780005912736,-122.411933525948,311
2014,37.780008889029,-122.482159926606,311
2016,37.780039250134,-122.421577847330,311
2016,37.780074617177,-122.420247023160,311
2016,37.780074617177,-122.420247023160,311
2016,37.780074617177,-122.420247023160,311
2016,37.780074617177,-122.420247023160,311
2016,37.780074617177,-122.420247023160,311
2016,37.780074617177,-122.420247023160,311
2015,37.780074617177,-122.420247023160,311
2015,37.780086829092,-122.407986036700,311
2015,37.780086829092,-122.407986036700,311
2016,37.780086829092,-122.407986036700,311
2016,37.780086829092,-122.407986036700,311
2015,37.780086829092,-122.407986036700,311
2015,37.780086829092,-122.407986036700,311
2015,37.780086829092,-122.407986036700,311
2015,37.780087430000,-122.478039841000,311
2015,37.780096520533,-122.396306065830,311
2014,37.780122585000,-122.472285200000,311
2015,37.780122585000,-122.472285200000,311
2015,37.780122585000,-122.472285200000,311
2015,37.780122585000,-122.472285200000,311
2015,37.780123756581,-122.397583600178,311
2016,37.780142029968,-122.407919675452,311
2014,37.780151933821,-122.447351911316,311
2014,37.780152498065,-122.407398168903,311
2014,37.780152498065,-122.407398168903,311
2014,37.780152498065,-122.407398168903,311
2016,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2015,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780161985000,-122.407691350597,311
2016,37.780192894113,-122.477291345643,311
2015,37.780192974051,-122.427016882311,311
2016,37.780193177878,-122.479587959608,311
2015,37.780193177878,-122.479587959608,311
2016,37.780254508290,-122.398111566026,311
2014,37.780258534165,-122.465161940433,311
2014,37.780280158296,-122.480450695690,311
2015,37.780288403355,-122.408103271327,311
2015,37.780320846094,-122.415378659212,311
2015,37.780334622872,-122.479383053156,311
2016,37.780334622872,-122.479383053156,311
2015,37.780345631807,-122.395793464975,311
2015,37.780362066572,-122.409218229231,311
2016,37.780362066572,-122.409218229231,311
2015,37.780362066572,-122.409218229231,311
2015,37.780362066572,-122.409218229231,311
2015,37.780362066572,-122.409218229231,311
2015,37.780362066572,-122.409218229231,311
2015,37.780362066572,-122.409218229231,311
2016,37.780362066572,-122.409218229231,311
2016,37.780362066572,-122.409218229231,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2014,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2015,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780362826707,-122.399079518988,311
2016,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2015,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780377808640,-122.407576141642,311
2016,37.780381865744,-122.407522123659,311
2016,37.780381865744,-122.407522123659,311
2015,37.780381865744,-122.407522123659,311
2014,37.780386764611,-122.407692009150,311
2015,37.780386764611,-122.407692009150,311
2015,37.780417373226,-122.473139017239,311
2015,37.780439532081,-122.477240042990,311
2016,37.780439532081,-122.477240042990,311
2013,37.780442432000,-122.472968584000,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2016,37.780449691533,-122.407137731641,311
2015,37.780470302800,-122.416947563485,311
2013,37.780475536282,-122.412176222874,311
2015,37.780478608485,-122.412512249050,311
2015,37.780481485094,-122.405960831161,311
2015,37.780481485094,-122.405960831161,311
2015,37.780481485094,-122.405960831161,311
2015,37.780481485094,-122.405960831161,311
2016,37.780481485094,-122.405960831161,311
2016,37.780485090437,-122.480872502941,311
2015,37.780503610121,-122.407838567146,311
2015,37.780535382050,-122.408160899345,311
2015,37.780535382050,-122.408160899345,311
2016,37.780535382050,-122.408160899345,311
2014,37.780535382050,-122.408160899345,311
2014,37.780535382050,-122.408160899345,311
2015,37.780549895128,-122.391047915968,311
2014,37.780554373223,-122.400509957368,311
2014,37.780554373223,-122.400509957368,311
2016,37.780571603304,-122.478976078896,311
2016,37.780571603304,-122.478976078896,311
2016,37.780571603304,-122.478976078896,311
2015,37.780575445550,-122.416847382929,311
2014,37.780576340302,-122.420255496466,311
2016,37.780592977124,-122.408925344894,311
2015,37.780592977124,-122.408925344894,311
2015,37.780611704584,-122.423730850957,311
2014,37.780611704584,-122.423730850957,311
2015,37.780630744673,-122.472844146279,311
2014,37.780630744673,-122.472844146279,311
2014,37.780650005958,-122.410191605931,311
2016,37.780651878479,-122.409388271598,311
2013,37.780655852605,-122.472312167908,311
2016,37.780672633551,-122.405718928854,311
2016,37.780677251934,-122.407837318648,311
2016,37.780681039140,-122.471775345949,311
2016,37.780690806186,-122.404988729735,311
2014,37.780698973193,-122.403920958629,311
2016,37.780700469736,-122.395064824295,311
2016,37.780707189060,-122.397589533092,311
2015,37.780712992354,-122.406204878192,311
2015,37.780712992354,-122.406204878192,311
2015,37.780712992354,-122.406204878192,311
2015,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2016,37.780761896867,-122.406793319848,311
2015,37.780769864239,-122.423348422245,311
2013,37.780773200622,-122.418709043500,311
2016,37.780779368813,-122.406985708193,311
2015,37.780791357539,-122.413345195576,311
2016,37.780791357539,-122.413345195576,311
2015,37.780791357539,-122.413345195576,311
2015,37.780791357539,-122.413345195576,311
2015,37.780791357539,-122.413345195576,311
2015,37.780791357539,-122.413345195576,311
2016,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2016,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2016,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2015,37.780791487231,-122.399616196066,311
2016,37.780791487231,-122.399616196066,311
2016,37.780791487231,-122.399616196066,311
2015,37.780813919591,-122.511761451796,311
2014,37.780835170683,-122.409805758614,311
2014,37.780835170683,-122.409805758614,311
2013,37.780835170683,-122.409805758614,311
2015,37.780846629000,-122.425427200000,311
2015,37.780861152463,-122.413218617547,311
2014,37.780875628380,-122.419596940616,311
2014,37.780875628380,-122.419596940616,311
2016,37.780878417802,-122.405718672887,311
2016,37.780878417802,-122.405718672887,311
2016,37.780878417802,-122.405718672887,311
2015,37.780878417802,-122.405718672887,311
2016,37.780878417802,-122.405718672887,311
2016,37.780878417802,-122.405718672887,311
2016,37.780882470506,-122.407574803875,311
2016,37.780882470506,-122.407574803875,311
2016,37.780882470506,-122.407574803875,311
2015,37.780895991492,-122.406960959629,311
2016,37.780895991492,-122.406960959629,311
2016,37.780895991492,-122.406960959629,311
2016,37.780895991492,-122.406960959629,311
2016,37.780895991492,-122.406960959629,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2015,37.780900277822,-122.405913917060,311
2015,37.780900277822,-122.405913917060,311
2015,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2016,37.780900277822,-122.405913917060,311
2013,37.780922643743,-122.409695139113,311
2013,37.780922643743,-122.409695139113,311
2014,37.780922643743,-122.409695139113,311
2016,37.780926968726,-122.413676291653,311
2016,37.780926968726,-122.413676291653,311
2016,37.780944090630,-122.407569704320,311
2016,37.780944090630,-122.407569704320,311
2015,37.780955884633,-122.406852236827,311
2016,37.780963933147,-122.408312383766,311
2016,37.780963933147,-122.408312383766,311
2016,37.780963933147,-122.408312383766,311
2015,37.780968786521,-122.393187536233,311
2016,37.780973255130,-122.406526830932,311
2015,37.780977084512,-122.460745054684,311
2015,37.780993774943,-122.413148141072,311
2015,37.780993774943,-122.413148141072,311
2016,37.780993774943,-122.413148141072,311
2016,37.780993774943,-122.413148141072,311
2016,37.780993774943,-122.413148141072,311
2016,37.781019520694,-122.455330863270,311
2014,37.781030702612,-122.420439600402,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2015,37.781044248628,-122.405731718922,311
2015,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2016,37.781044248628,-122.405731718922,311
2015,37.781045688205,-122.406685162991,311
2016,37.781045688205,-122.406685162991,311
2016,37.781047527549,-122.459181925922,311
2015,37.781068188413,-122.405218341000,311
2014,37.781072585253,-122.409833994368,311
2014,37.781072585253,-122.409833994368,311
2015,37.781077688552,-122.423825292341,311
2015,37.781090681503,-122.406097164742,311
2016,37.781090681503,-122.406097164742,311
2016,37.781090681503,-122.406097164742,311
2016,37.781090681503,-122.406097164742,311
2015,37.781090681503,-122.406097164742,311
2015,37.781090681503,-122.406097164742,311
2015,37.781090681503,-122.406097164742,311
2016,37.781090681503,-122.406097164742,311
2016,37.781090681503,-122.406097164742,311
2015,37.781101569927,-122.398961844806,311
2015,37.781120068843,-122.413034181293,311
2015,37.781128276704,-122.455361947117,311
2015,37.781145860198,-122.409687401868,311
2015,37.781145860198,-122.409687401868,311
2015,37.781145860198,-122.409687401868,311
2015,37.781145860198,-122.409687401868,311
2015,37.781145860198,-122.409687401868,311
2014,37.781145860198,-122.409687401868,311
2015,37.781146432250,-122.407883254224,311
2015,37.781146432250,-122.407883254224,311
2015,37.781158605603,-122.412731971419,311
2016,37.781174513319,-122.406273076919,311
2016,37.781177136542,-122.411699952916,311
2016,37.781196743066,-122.458917049566,311
2013,37.781209865896,-122.422350632964,311
2016,37.781209865896,-122.422350632964,311
2015,37.781209865896,-122.422350632964,311
2016,37.781209865896,-122.422350632964,311
2015,37.781220109586,-122.404837297246,311
2015,37.781220109586,-122.404837297246,311
2016,37.781220109586,-122.404837297246,311
2015,37.781233210069,-122.393518913936,311
2016,37.781236755692,-122.463586137578,311
2015,37.781247685331,-122.473028528265,311
2016,37.781257036248,-122.458858590658,311
2015,37.781293425022,-122.483887671253,311
2015,37.781298465405,-122.399603025393,311
2016,37.781305798246,-122.406247745805,311
2015,37.781307624453,-122.471662312210,311
2016,37.781307896000,-122.394615864000,311
2015,37.781310256932,-122.420240342665,311
2015,37.781310256932,-122.420240342665,311
2016,37.781310256932,-122.420240342665,311
2016,37.781319692983,-122.463367505435,311
2016,37.781379029367,-122.455490515283,311
2016,37.781392018989,-122.423144155543,311
2013,37.781398204749,-122.409245585729,311
2013,37.781398204749,-122.409245585729,311
2013,37.781398204749,-122.409245585729,311
2013,37.781398204749,-122.409245585729,311
2013,37.781398204749,-122.409245585729,311
2015,37.781404323912,-122.409507076511,311
2014,37.781404323912,-122.409507076511,311
2014,37.781404323912,-122.409507076511,311
2014,37.781404323912,-122.409507076511,311
2014,37.781404323912,-122.409507076511,311
2016,37.781436931479,-122.471691902600,311
2016,37.781444430748,-122.471672223576,311
2016,37.781467251252,-122.423529111623,311
2015,37.781467251252,-122.423529111623,311
2016,37.781499548019,-122.404933396623,311
2016,37.781509229496,-122.420774704433,311
2015,37.781509837173,-122.420451990281,311
2014,37.781509837173,-122.420451990281,311
2015,37.781509837173,-122.420451990281,311
2016,37.781509837173,-122.420451990281,311
2013,37.781512715978,-122.471677170466,311
2013,37.781512715978,-122.471677170466,311
2015,37.781512715978,-122.471677170466,311
2013,37.781513230360,-122.471766783355,311
2016,37.781523106187,-122.404829956529,311
2015,37.781535463369,-122.423917791755,311
2015,37.781540368173,-122.428087768148,311
2016,37.781541543981,-122.411494804510,311
2016,37.781544719722,-122.422920920538,311
2015,37.781544719722,-122.422920920538,311
2015,37.781544719722,-122.422920920538,311
2015,37.781544719722,-122.422920920538,311
2015,37.781544719722,-122.422920920538,311
2016,37.781548212311,-122.396378270272,311
2016,37.781575608402,-122.427802522741,311
2015,37.781583393516,-122.423105855779,311
2015,37.781583393516,-122.423105855779,311
2015,37.781587401651,-122.471702868318,311
2015,37.781587401651,-122.471702868318,311
2016,37.781599127348,-122.397673124483,311
2015,37.781599127348,-122.397673124483,311
2016,37.781599127348,-122.397673124483,311
2016,37.781622543840,-122.398783838604,311
2016,37.781654317393,-122.415505129216,311
2014,37.781673421449,-122.477395537173,311
2016,37.781675180031,-122.397576464320,311
2014,37.781704845576,-122.418901317295,311
2015,37.781745469135,-122.397433063027,311
2015,37.781745469135,-122.397433063027,311
2015,37.781745469135,-122.397433063027,311
2014,37.781750346982,-122.396379443258,311
2015,37.781750346982,-122.396379443258,311
2015,37.781750346982,-122.396379443258,311
2016,37.781750346982,-122.396379443258,311
2015,37.781752886797,-122.414295411597,311
2015,37.781773155488,-122.454501081014,311
2015,37.781773155488,-122.454501081014,311
2013,37.781776977000,-122.473275729000,311
2013,37.781799888000,-122.425657900000,311
2016,37.781799888000,-122.425657900000,311
2016,37.781815942651,-122.422642256845,311
2016,37.781829588439,-122.485040333487,311
2014,37.781859013826,-122.423824283019,311
2013,37.781869493858,-122.412847730891,311
2013,37.781869493858,-122.412847730891,311
2016,37.781907461719,-122.419071417898,311
2015,37.781907461719,-122.419071417898,311
2014,37.781917357922,-122.471796235586,311
2015,37.781924948398,-122.405466225645,311
2014,37.781946820179,-122.419763663252,311
2014,37.781946820179,-122.419763663252,311
2016,37.781960870377,-122.420638088249,311
2014,37.781960870377,-122.420638088249,311
2016,37.781966363420,-122.471730485709,311
2016,37.781966363420,-122.471730485709,311
2016,37.781984289121,-122.419469423947,311
2014,37.781997254904,-122.408334900136,311
2016,37.782004741115,-122.399005839701,311
2015,37.782015131350,-122.406323116401,311
2016,37.782035400692,-122.410924131564,311
2013,37.782056870568,-122.427396465061,311
2014,37.782060635886,-122.415725025130,311
2016,37.782072973513,-122.412220705195,311
2014,37.782072973513,-122.412220705195,311
2014,37.782093951021,-122.412939288832,311
2014,37.782093951021,-122.412939288832,311
2016,37.782098168000,-122.439902550000,311
2015,37.782103128576,-122.408451043197,311
2014,37.782110024569,-122.475349298974,311
2013,37.782119238048,-122.396841560853,311
2016,37.782119238048,-122.396841560853,311
2016,37.782119238048,-122.396841560853,311
2015,37.782119238048,-122.396841560853,311
2015,37.782119238048,-122.396841560853,311
2015,37.782119238048,-122.396841560853,311
2015,37.782119353240,-122.407254667313,311
2015,37.782143577731,-122.395805756861,311
2014,37.782144100992,-122.422492372776,311
2016,37.782164854395,-122.483016908237,311
2016,37.782169225283,-122.418993265509,311
2014,37.782202477039,-122.423893736655,311
2014,37.782202477039,-122.423893736655,311
2014,37.782202477039,-122.423893736655,311
2014,37.782202477039,-122.423893736655,311
2015,37.782219156444,-122.422369392744,311
2015,37.782230595624,-122.410292135880,311
2016,37.782240627194,-122.411993993275,311
2014,37.782276099209,-122.411480382888,311
2014,37.782276099209,-122.411480382888,311
2015,37.782281372053,-122.388447867310,311
2016,37.782281372053,-122.388447867310,311
2016,37.782281372053,-122.388447867310,311
2015,37.782281372053,-122.388447867310,311
2014,37.782297184515,-122.429112102504,311
2016,37.782326455266,-122.439946460264,311
2014,37.782328410742,-122.396771288782,311
2015,37.782334492036,-122.417243810029,311
2014,37.782347673080,-122.408856868455,311
2014,37.782347673080,-122.408856868455,311
2014,37.782347673080,-122.408856868455,311
2016,37.782348902554,-122.392444990550,311
2016,37.782349678536,-122.432515312605,311
2013,37.782378813074,-122.417338775105,311
2016,37.782378813074,-122.417338775105,311
2015,37.782378813074,-122.417338775105,311
2016,37.782397243000,-122.432228592000,311
2016,37.782397243000,-122.432228592000,311
2015,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2013,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2016,37.782417071067,-122.420810478037,311
2016,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2014,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2015,37.782417071067,-122.420810478037,311
2016,37.782417071067,-122.420810478037,311
2015,37.782419675428,-122.413821053350,311
2014,37.782420308007,-122.416983014922,311
2014,37.782420308007,-122.416983014922,311
2015,37.782432439615,-122.425308584457,311
2015,37.782442802834,-122.417719798136,311
2016,37.782477018291,-122.424108313215,311
2016,37.782477018291,-122.424108313215,311
2013,37.782523358158,-122.414507203748,311
2015,37.782523644820,-122.470594864377,311
2015,37.782535575116,-122.471979934357,311
2015,37.782541861920,-122.415160470246,311
2015,37.782554003998,-122.472984533485,311
2015,37.782554141176,-122.482607219567,311
2016,37.782562563552,-122.430875735653,311
2015,37.782573861058,-122.416878740398,311
2016,37.782573861058,-122.416878740398,311
2015,37.782578586562,-122.472451142987,311
2016,37.782585207018,-122.414151742923,311
2013,37.782596068332,-122.471915140904,311
2015,37.782596068332,-122.471915140904,311
2015,37.782596068332,-122.471915140904,311
2016,37.782596068332,-122.471915140904,311
2015,37.782620592996,-122.416286644263,311
2016,37.782620592996,-122.416286644263,311
2015,37.782672433128,-122.430050794269,311
2016,37.782688104970,-122.408432823663,311
2014,37.782688104970,-122.408432823663,311
2016,37.782701974741,-122.469770008355,311
2014,37.782729246606,-122.403451866840,311
2016,37.782731539272,-122.406479543996,311
2016,37.782734722295,-122.477470767471,311
2016,37.782736377793,-122.413521169680,311
2015,37.782796099632,-122.407887218005,311
2013,37.782802275609,-122.467629221609,311
2016,37.782837399502,-122.409855324571,311
2015,37.782853104275,-122.409168280132,311
2016,37.782863223246,-122.432323598432,311
2015,37.782890119623,-122.411062412062,311
2016,37.782942001103,-122.408082104327,311
2013,37.782944157000,-122.435125800000,311
2016,37.782976828399,-122.407904744506,311
2016,37.783024264652,-122.466113440752,311
2016,37.783051940663,-122.444355728804,311
2015,37.783116711938,-122.473164333301,311
2015,37.783116711938,-122.473164333301,311
2016,37.783116856974,-122.408111302244,311
2013,37.783151408804,-122.409505567895,311
2015,37.783154308438,-122.415643273086,311
2013,37.783157705936,-122.407015525515,311
2015,37.783172107111,-122.482950091943,311
2015,37.783263416712,-122.418784055461,311
2015,37.783263416712,-122.418784055461,311
2015,37.783263416712,-122.418784055461,311
2015,37.783263416712,-122.418784055461,311
2014,37.783278969818,-122.396369096069,311
2015,37.783295173383,-122.418534654433,311
2015,37.783295173383,-122.418534654433,311
2016,37.783295173383,-122.418534654433,311
2016,37.783308527402,-122.439480419094,311
2015,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2016,37.783310773957,-122.417528621230,311
2014,37.783310773957,-122.417528621230,311
2014,37.783310773957,-122.417528621230,311
2014,37.783310773957,-122.417528621230,311
2014,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2015,37.783310773957,-122.417528621230,311
2016,37.783310773957,-122.417528621230,311
2016,37.783310773957,-122.417528621230,311
2015,37.783326293629,-122.418530532495,311
2016,37.783339983157,-122.425654921660,311
2016,37.783339983157,-122.425654921660,311
2016,37.783352149782,-122.420977259450,311
2013,37.783370448199,-122.420832021717,311
2016,37.783388447288,-122.416458088004,311
2016,37.783391216376,-122.420052110301,311
2014,37.783391216376,-122.420052110301,311
2015,37.783391216376,-122.420052110301,311
2016,37.783394097058,-122.406081201296,311
2013,37.783495420126,-122.417835810441,311
2015,37.783503536218,-122.394150643457,311
2016,37.783503536218,-122.394150643457,311
2014,37.783503536218,-122.394150643457,311
2015,37.783503536218,-122.394150643457,311
2015,37.783503536218,-122.394150643457,311
2016,37.783503536218,-122.394150643457,311
2016,37.783503536218,-122.394150643457,311
2015,37.783515532817,-122.415882629902,311
2014,37.783519442077,-122.400818898253,311
2014,37.783528942449,-122.407482957605,311
