CALL_NO,ENTRY_DATE,TIME_PERIOD,Year,ENTRY_TIME,CLOSE_TIME,PRIORITY,CALL_TYPE,1ST_UNIT,DISP,LOCATION,FULL_ADDRESS_CLEAN,Lat,Long,Accuracy Score,count,mod
160810822,3/21/16,3,2016,8:50:33 AM,2:52:27 PM,C,919,3D70,CIT,15TH ST/CALEDONIA ST,"15TH ST AND CALEDONIA ST, SAN FRANCISCO, CA",37.766571,-122.421531,1,46,0
160800790,3/20/16,3,2016,7:32:19 AM,7:39:50 AM,C,915,3J72,CIT,800 MARKET ST,"800 MARKET ST, SAN FRANCISCO, CA",37.78547,-122.406616,1,48,0
160801530,3/20/16,3,2016,12:07:21 PM,12:13:43 PM,C,915,3D11C,CIT,411 CASTRO ST,"411 CASTRO ST, SAN FRANCISCO, CA",37.762273,-122.434947,1,50,0
160790659,3/19/16,3,2016,6:30:25 AM,6:33:02 AM,C,915,3J72,CIT,366 EDDY ST,"366 EDDY ST, SAN FRANCISCO, CA",37.784054,-122.413943,1,52,0
160790668,3/19/16,3,2016,6:36:34 AM,6:41:44 AM,C,915,3J72,CIT,945 MARKET ST,"945 MARKET ST, SAN FRANCISCO, CA",37.782887,-122.408778,1,54,0
160793715,3/19/16,3,2016,8:43:28 PM,9:03:33 PM,B,915,3B12D,CIT,DE HARO ST/BERRY ST,"DE HARO ST AND BERRY ST, SAN FRANCISCO, CA",37.7689794,-122.4019819,1,56,0
160781152,3/18/16,3,2016,9:42:43 AM,9:50:23 AM,C,915,3A44B,CIT,1135 STOCKTON ST,"1135 STOCKTON ST, SAN FRANCISCO, CA",37.796244,-122.408729,1,58,0
160780543,3/18/16,3,2016,5:35:15 AM,5:40:20 AM,C,915,3J90A,CIT,1182 MARKET ST,"1182 MARKET ST, SAN FRANCISCO, CA",37.779332,-122.414653,1,60,0
160781285,3/18/16,3,2016,10:17:33 AM,10:38:19 AM,C,915,3X70,CIT,345 DIVISION ST,"345 DIVISION ST, SAN FRANCISCO, CA",37.768933,-122.4103,1,62,0
160770633,3/17/16,3,2016,7:46:06 AM,8:19:44 AM,C,915,3A70A,CIT,406 MONTGOMERY ST,"406 MONTGOMERY ST, SAN FRANCISCO, CA",37.7931109,-122.4028519,0.8,64,0
160770561,3/17/16,3,2016,7:07:53 AM,7:14:46 AM,C,915,3J90A,CIT,600 LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1,66,0
160770463,3/17/16,3,2016,6:16:38 AM,6:32:58 AM,C,915,3J90A,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1,68,0
160771465,3/17/16,3,2016,11:18:23 AM,12:57:52 PM,C,915,3J90A,CIT,0 BLK LARKIN ST,"10 LARKIN ST, SAN FRANCISCO, CA",37.777823,-122.416264,1,70,0
160771687,3/17/16,3,2016,12:13:53 PM,12:24:56 PM,C,919,3F44,CIT,NOE & BEAVER COMMUNITY GARDEN,"NOE & BEAVER COMMUNITY GARDEN, SAN FRANCISCO, CA",37.76506,-122.433179,1,72,0
160760524,3/16/16,3,2016,6:44:26 AM,7:02:02 AM,C,915,3J72,CIT,801 MARKET ST,"801 MARKET ST, SAN FRANCISCO, CA",37.78499,-122.405677,1,74,0
160760452,3/16/16,3,2016,5:52:59 AM,6:01:49 AM,C,915,3J90A,CIT,JONES ST/TURK ST,"JONES ST AND TURK ST, SAN FRANCISCO, CA",37.783004,-122.412412,1,76,0
160760485,3/16/16,3,2016,6:20:00 AM,6:34:00 AM,C,915,3J72,CIT,60 6TH ST,"60 6TH ST, SAN FRANCISCO, CA",37.781306,-122.40946,1,78,0
160760612,3/16/16,3,2016,7:29:06 AM,7:39:32 AM,C,915,3J72,CIT,100 LARKIN ST,"100 LARKIN ST, SAN FRANCISCO, CA",37.779159,-122.415808,1,80,0
160762263,3/16/16,3,2016,2:54:05 PM,3:35:49 PM,C,915,3F13B,CIT,52 WALLER ST,"52 WALLER ST, SAN FRANCISCO, CA",37.772228,-122.42423,1,82,0
160760598,3/16/16,3,2016,7:22:20 AM,7:37:35 AM,C,915,3I71,CIT,9TH AV/IRVING ST,"9TH AV AND IRVING ST, SAN FRANCISCO, CA",37.764036,-122.46631,1,84,0
160751366,3/15/16,3,2016,11:16:12 AM,11:25:53 AM,C,915,4M1D,CIT,THE EMBARCADERO NOR/BROADWAY,"THE EMBARCADERO NOR AND BROADWAY, SAN FRANCISCO, CA",37.799233,-122.39767,1,86,0
160750408,3/15/16,3,2016,5:28:50 AM,5:46:46 AM,C,915,3J72,CIT,480 EDDY ST,"480 EDDY ST, SAN FRANCISCO, CA",37.783824,-122.415504,1,88,0
160750523,3/15/16,3,2016,6:59:07 AM,9:17:15 AM,B,915,3D11A,CIT,2135 MARKET ST,"2135 MARKET ST, SAN FRANCISCO, CA",37.766717,-122.429395,1,90,0
160740371,3/14/16,3,2016,5:39:55 AM,6:02:58 AM,C,915,3J72,CIT,200 BLK TURK ST,"200 TURK ST, SAN FRANCISCO, CA",37.782854,-122.412412,1,92,0
160742073,3/14/16,3,2016,2:07:06 PM,2:29:14 PM,C,915,3F13A,CIT,OAK ST/LYON ST,"OAK ST AND LYON ST, SAN FRANCISCO, CA",37.773424,-122.442565,0.9,94,0
160741444,3/14/16,3,2016,11:29:31 AM,6:01:13 PM,C,919,3D13D,CIT,19TH ST/SHOTWELL ST,"19TH ST AND SHOTWELL ST, SAN FRANCISCO, CA",37.760433,-122.415929,1,96,0
160732791,3/13/16,3,2016,9:01:14 PM,10:55:27 PM,B,915,3J,ARR,GOLDEN GATE AV/LEAVENWORTH ST,"GOLDEN GATE AV AND LEAVENWORTH ST, SAN FRANCISCO, CA",37.781863,-122.413866,1,98,0
160733169,3/13/16,3,2016,11:22:34 PM,3:14:37 PM,C,915,3D70,CIT,WOODWARD ST/14TH ST,"WOODWARD ST AND 14TH ST, SAN FRANCISCO, CA",37.768226,-122.420777,1,100,0
160720607,3/12/16,3,2016,6:00:53 AM,6:57:53 AM,C,915,3J90A,CIT,FULTON ST/HYDE ST,"FULTON ST AND HYDE ST, SAN FRANCISCO, CA",37.779789,-122.415127,1,102,0
160721397,3/12/16,3,2016,11:58:18 AM,12:46:50 PM,C,915,3F1A,CIT,52 LYON ST,"52 LYON ST, SAN FRANCISCO, CA",37.7714,-122.441971,1,104,0
160711153,3/11/16,3,2016,10:29:24 AM,12:30:39 PM,C,915,3B70,CIT,16TH ST/WISCONSIN ST,"16TH ST AND WISCONSIN ST, SAN FRANCISCO, CA",37.766289,-122.399141,0.95,106,0
160700498,3/10/16,3,2016,6:57:46 AM,7:32:38 AM,C,915,3B70,CIT,500 8TH ST,"500 8TH ST, SAN FRANCISCO, CA",37.771908,-122.406381,1,108,0
160691992,3/9/16,3,2016,1:56:25 PM,2:36:20 PM,C,915,3A70A,CIT,554 MARKET ST,"554 MARKET ST, SAN FRANCISCO, CA",37.789974,-122.400971,1,110,0
160691124,3/9/16,3,2016,10:16:22 AM,10:24:00 AM,C,915,3J72,CIT,430 LEAVENWORTH ST,"430 LEAVENWORTH ST, SAN FRANCISCO, CA",37.785129,-122.414354,1,112,0
160691094,3/9/16,3,2016,10:07:22 AM,10:16:11 AM,C,915,3J72,CIT,299 LEAVENWORTH ST,"299 LEAVENWORTH ST, SAN FRANCISCO, CA",37.783699,-122.414351,1,114,0
160690778,3/9/16,3,2016,8:38:02 AM,10:03:23 AM,C,915,3.00E+70,CIT,BILL GRAHAM CIVIC AUDITORIUM,"BILL GRAHAM CIVIC AUDITORIUM, SAN FRANCISCO, CA",37.776646,-122.417481,1,116,0
160680389,3/8/16,3,2016,5:59:48 AM,6:32:06 AM,C,915,3J72,CIT,300 BLK ELLIS ST,"300 ELLIS ST, SAN FRANCISCO, CA",37.784924,-122.41114,1,118,0
160681293,3/8/16,3,2016,10:53:46 AM,1:09:06 PM,C,915,3F13B,CIT,446 COLE ST,"446 COLE ST, SAN FRANCISCO, CA",37.771042,-122.450381,1,120,0
160681477,3/8/16,3,2016,11:38:44 AM,6:42:41 PM,C,915,3D70,CIT,701 SOUTH VAN NESS AV,"701 SOUTH VAN NESS AV, SAN FRANCISCO, CA",37.761764,-122.416803,1,122,0
160671453,3/7/16,3,2016,12:41:46 PM,2:11:18 PM,C,915,3D70,CIT,550 15TH ST,"550 15TH ST, SAN FRANCISCO, CA",37.767418,-122.406216,1,124,0
160672108,3/7/16,3,2016,3:39:48 PM,4:09:40 PM,C,915,3D12C,CIT,426 CASTRO ST,"426 CASTRO ST, SAN FRANCISCO, CA",37.762189,-122.435275,1,126,0
160660672,3/6/16,3,2016,7:35:04 AM,7:39:49 AM,C,915,3J72,CIT,1 TAYLOR ST,"1 TAYLOR ST, SAN FRANCISCO, CA",37.782435,-122.410798,1,128,0
160660813,3/6/16,3,2016,8:46:05 AM,8:52:19 AM,C,915,3F4A,CIT,1604 HAIGHT ST,"1604 HAIGHT ST, SAN FRANCISCO, CA",37.769965,-122.448919,1,130,0
160661084,3/6/16,3,2016,10:40:42 AM,10:55:04 AM,C,915,3I71,CIT,12TH AV/IRVING ST,"12TH AV AND IRVING ST, SAN FRANCISCO, CA",37.763895,-122.469522,1,132,0
160651086,3/5/16,3,2016,9:58:17 AM,2:05:27 PM,C,915,3E43B,CIT,1188 FRANKLIN ST,"1188 FRANKLIN ST, SAN FRANCISCO, CA",37.785272,-122.422604,1,134,0
160650562,3/5/16,3,2016,5:33:39 AM,5:37:50 AM,C,915,3J72,CIT,138 HYDE ST,"138 HYDE ST, SAN FRANCISCO, CA",37.782216,-122.415256,1,136,0
160650725,3/5/16,3,2016,7:24:25 AM,7:40:50 AM,C,915,3F13A,CIT,1563 PAGE ST,"1563 PAGE ST, SAN FRANCISCO, CA",37.770832,-122.446349,1,138,0
160641322,3/4/16,3,2016,10:27:51 AM,10:47:14 AM,C,915,3A71A,CIT,206 JEFFERSON ST,"206 JEFFERSON ST, SAN FRANCISCO, CA",37.808432,-122.416743,1,140,0
160640721,3/4/16,3,2016,7:48:48 AM,7:49:48 AM,C,915,3J90A,CIT,200 BLK TAYLOR ST,"200 TAYLOR ST, SAN FRANCISCO, CA",37.78399,-122.410952,1,142,0
160640491,3/4/16,3,2016,6:03:34 AM,6:21:12 AM,C,915,3J90A,CIT,1182 MARKET ST,"1182 MARKET ST, SAN FRANCISCO, CA",37.779332,-122.414653,1,144,0
160642521,3/4/16,3,2016,3:51:26 PM,3:56:21 PM,C,919,3F101,CIT,599 COLE ST,"599 COLE ST, SAN FRANCISCO, CA",37.769565,-122.450405,1,146,0
160642505,3/4/16,3,2016,3:47:26 PM,3:47:43 PM,C,915,3C75,CIT,1400 SELBY ST,"1400 SELBY ST, SAN FRANCISCO, CA",37.7383712,-122.4011511,0.8,148,0
160632401,3/3/16,3,2016,3:47:57 PM,4:16:25 PM,C,915,3A11A,CIT,CALIFORNIA ST/HYDE ST,"CALIFORNIA ST AND HYDE ST, SAN FRANCISCO, CA",37.790973,-122.417391,1,150,0
160630759,3/3/16,3,2016,8:11:11 AM,8:20:28 AM,C,915,3J90A,CIT,EDDY ST/MASON ST,"EDDY ST AND MASON ST, SAN FRANCISCO, CA",37.784348,-122.409309,1,152,0
160620706,3/2/16,3,2016,8:11:58 AM,10:39:15 AM,C,915,3A70A,CIT,555 CLAY ST,"555 CLAY ST, SAN FRANCISCO, CA",37.794587,-122.402439,1,154,0
160620465,3/2/16,3,2016,6:37:50 AM,6:53:31 AM,C,915,3J90A,CIT,400 BLK LEAVENWORTH ST,"400 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784506,-122.41443,1,156,0
160620442,3/2/16,3,2016,6:22:52 AM,6:23:57 AM,C,915,3J72,CIT,210 LEAVENWORTH ST,"210 LEAVENWORTH ST, SAN FRANCISCO, CA",37.782912,-122.413921,1,158,0
160620401,3/2/16,3,2016,5:54:54 AM,6:03:12 AM,C,915,3J90A,CIT,1182 MARKET ST,"1182 MARKET ST, SAN FRANCISCO, CA",37.779332,-122.414653,1,160,0
160623126,3/2/16,3,2016,5:36:06 PM,8:30:30 PM,C,915,3B45,CIT,11TH ST/HARRISON ST,"11TH ST AND HARRISON ST, SAN FRANCISCO, CA",37.77063,-122.41248,1,162,0
160620846,3/2/16,3,2016,8:55:14 AM,9:54:58 AM,C,915,3D45,CIT,1402 15TH ST,"1402 15TH ST, SAN FRANCISCO, CA",37.767054,-122.415966,1,164,0
160611654,3/1/16,3,2016,1:15:19 PM,3:01:29 PM,C,915,3F44,CIT,555 CLAYTON ST,"555 CLAYTON ST, SAN FRANCISCO, CA",37.770037,-122.448831,1,166,0
160600625,2/29/16,3,2016,7:46:00 AM,8:41:11 AM,C,915,3A70A,CIT,1400 CALIFORNIA ST,"1400 CALIFORNIA ST, SAN FRANCISCO, CA",37.791176,-122.417704,1,168,0
160600457,2/29/16,3,2016,6:29:29 AM,6:37:41 AM,C,915,3J72,CIT,420 LEAVENWORTH ST,"420 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784979,-122.41433,1,170,0
160600495,2/29/16,3,2016,6:52:01 AM,7:48:28 AM,C,915,3J72,CIT,443 STEVENSON ST,"443 STEVENSON ST, SAN FRANCISCO, CA",37.78266,-122.408303,1,172,0
160600525,2/29/16,3,2016,7:02:44 AM,7:07:33 AM,C,915,3J72,CIT,1087 MARKET ST,"1087 MARKET ST, SAN FRANCISCO, CA",37.780523,-122.411768,1,174,0
160602062,2/29/16,3,2016,2:45:28 PM,2:53:22 PM,C,919,3F13B,CIT,1418 HAIGHT ST,"1418 HAIGHT ST, SAN FRANCISCO, CA",37.7704,-122.4457,1,176,0
160601009,2/29/16,3,2016,9:41:37 AM,10:34:54 PM,C,915,3D13E,CIT,900 BLK TREAT AV,"900 TREAT AV, SAN FRANCISCO, CA",37.755616,-122.413294,1,178,0
160590692,2/28/16,3,2016,7:07:10 AM,11:44:51 AM,C,915,3B4C,CIT,SOUTH VAN NESS AV/PLUM ST,"SOUTH VAN NESS AV AND PLUM ST, SAN FRANCISCO, CA",37.7709016,-122.4180234,1,180,0
160580609,2/27/16,3,2016,5:49:19 AM,5:57:24 AM,C,915,3J90A,CIT,1182 MARKET ST,"1182 MARKET ST, SAN FRANCISCO, CA",37.779332,-122.414653,1,182,0
160581825,2/27/16,3,2016,1:26:16 PM,1:40:35 PM,C,915,3I71,CIT,JUDAH ST/FUNSTON AV,"JUDAH ST AND FUNSTON AV, SAN FRANCISCO, CA",37.761987,-122.470464,1,184,0
160570468,2/26/16,3,2016,6:02:16 AM,6:10:29 AM,C,915,3J90A,CIT,1185 MARKET ST,"1185 MARKET ST, SAN FRANCISCO, CA",37.778829,-122.413897,1,186,0
160572017,2/26/16,3,2016,2:15:27 PM,2:54:19 PM,C,919,3F43B,CIT,1476 HAIGHT ST,"1476 HAIGHT ST, SAN FRANCISCO, CA",37.770172,-122.446671,1,188,0
160560653,2/25/16,3,2016,7:41:12 AM,8:05:46 AM,C,915,3J90A,CIT,370 TURK ST,"370 TURK ST, SAN FRANCISCO, CA",37.782792,-122.415004,1,190,0
160560458,2/25/16,3,2016,6:17:33 AM,6:24:21 AM,C,915,3J90A,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1,192,0
160562542,2/25/16,3,2016,3:45:04 PM,3:48:56 PM,C,919,3F43C,CIT,1418 HAIGHT ST,"1418 HAIGHT ST, SAN FRANCISCO, CA",37.7704,-122.4457,1,194,0
160550361,2/24/16,3,2016,5:10:42 AM,5:16:31 AM,C,915,3J72,CIT,401 EDDY ST,"401 EDDY ST, SAN FRANCISCO, CA",37.783557,-122.414476,1,196,0
160550324,2/24/16,3,2016,4:30:07 AM,4:54:22 AM,C,915,3G67,CIT,MCLAREN LODGE,"MCLAREN LODGE, SAN FRANCISCO, CA",37.7749295,-122.4194155,1,198,0
160553144,2/24/16,3,2016,6:06:51 PM,6:18:13 PM,C,919,3F43C,CIT,609 COLE ST,"609 COLE ST, SAN FRANCISCO, CA",37.769263,-122.450926,1,200,0
160550456,2/24/16,3,2016,6:21:30 AM,6:23:54 AM,C,915,3J90A,CIT,100 FULTON ST,"100 FULTON ST, SAN FRANCISCO, CA",37.729853,-122.405906,0.9,202,0
160540449,2/23/16,3,2016,6:50:42 AM,6:55:19 AM,C,915,3A13A,CIT,2631 TAYLOR ST,"2631 TAYLOR ST, SAN FRANCISCO, CA",37.806587,-122.415836,1,204,0
160543226,2/23/16,3,2016,6:24:40 PM,8:51:30 PM,C,919,3B12D,CIT,BRYANT ST/MAIN ST,"BRYANT ST AND MAIN ST, SAN FRANCISCO, CA",37.786898,-122.388779,1,206,0
160540530,2/23/16,3,2016,7:22:19 AM,7:43:15 AM,C,919,3J72,CIT,901 MARKET ST,"901 MARKET ST, SAN FRANCISCO, CA",37.78347,-122.408041,1,208,0
160540389,2/23/16,3,2016,6:05:16 AM,6:05:21 AM,C,915,3J72,CIT,30 GROVE ST,"30 GROVE ST, SAN FRANCISCO, CA",37.779159,-122.415808,1,210,0
160543521,2/23/16,3,2016,7:47:27 PM,8:18:13 PM,C,919,3F43,CIT,HAIGHT ST/STANYAN ST,"HAIGHT ST AND STANYAN ST, SAN FRANCISCO, CA",37.7691892,-122.4535163,1,212,0
160531257,2/22/16,3,2016,11:10:25 AM,11:21:07 AM,C,915,3A70A,CIT,580 BUSH ST,"580 BUSH ST, SAN FRANCISCO, CA",37.790619,-122.406727,1,214,0
160530353,2/22/16,3,2016,5:12:16 AM,5:18:36 AM,C,915,3J72,CIT,420 EDDY ST,"420 EDDY ST, SAN FRANCISCO, CA",37.783949,-122.41474,1,216,0
160530336,2/22/16,3,2016,4:54:39 AM,4:57:05 AM,C,915,3J72,CIT,290 TURK ST,"290 TURK ST, SAN FRANCISCO, CA",37.78305,-122.413763,1,218,0
160531206,2/22/16,3,2016,10:50:22 AM,2:52:02 PM,C,915,3B45,CIT,1314 JESSIE ST,"1314 JESSIE ST, SAN FRANCISCO, CA",37.771295,-122.421252,1,220,0
160521644,2/21/16,3,2016,12:57:33 PM,1:06:57 PM,C,915,3H5A,CIT,3391 MISSION ST,"3391 MISSION ST, SAN FRANCISCO, CA",37.742276,-122.421744,1,222,0
160510599,2/20/16,3,2016,7:00:53 AM,7:09:22 AM,C,915,3J72,CIT,600 BLK LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1,224,0
160510707,2/20/16,3,2016,7:55:58 AM,8:02:22 AM,C,915,3J72,CIT,96 MCALLISTER ST,"96 MCALLISTER ST, SAN FRANCISCO, CA",37.78117,-122.413489,1,226,0
160511747,2/20/16,3,2016,1:55:08 PM,3:02:18 PM,C,915,3F43B,CIT,URBAN HS,"URBAN HS, SAN FRANCISCO, CA",37.7749295,-122.4194155,1,228,0
160500667,2/19/16,3,2016,7:56:40 AM,8:12:47 AM,C,915,3J90A,CIT,500 BLK EDDY ST,"500 EDDY ST, SAN FRANCISCO, CA",37.783365,-122.415883,1,230,0
160490417,2/18/16,3,2016,6:30:31 AM,8:20:09 AM,C,915,3A2A,CIT,642 COMMERCIAL ST,"642 COMMERCIAL ST, SAN FRANCISCO, CA",37.79426,-122.403834,1,232,0
160491951,2/18/16,3,2016,1:38:05 PM,1:48:04 PM,C,915,3J90A,CIT,600 BLK LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1,234,0
160491244,2/18/16,3,2016,10:50:14 AM,10:58:01 AM,C,915,3J90A,CIT,0 BLK LARKIN ST,"10 LARKIN ST, SAN FRANCISCO, CA",37.777823,-122.416264,1,236,0
160482181,2/17/16,3,2016,2:08:56 PM,2:59:26 PM,C,919,3A12C,CIT,600 BLK COMMERCIAL ST,"600 COMMERCIAL ST, SAN FRANCISCO, CA",37.794066,-122.403047,1,238,0
160480478,2/17/16,3,2016,6:19:47 AM,6:37:50 AM,C,915,3J72,CIT,360 HYDE ST,"360 HYDE ST, SAN FRANCISCO, CA",37.784265,-122.415813,1,240,0
160480598,2/17/16,3,2016,7:20:11 AM,7:23:39 AM,C,915,3J72,CIT,299 GOLDEN GATE,"299 GOLDEN GATE, SAN FRANCISCO, CA",37.781505,-122.415309,1,242,0
160480440,2/17/16,3,2016,5:58:03 AM,6:09:58 AM,C,915,3J90A,CIT,8TH ST/MARKET ST,"8TH ST AND MARKET ST, SAN FRANCISCO, CA",37.778718,-122.41474,1,244,0
160483187,2/17/16,3,2016,6:24:22 PM,6:31:38 PM,C,919,3F43C,CIT,1420 HAIGHT ST,"1420 HAIGHT ST, SAN FRANCISCO, CA",37.770377,-122.445881,1,246,0
160470500,2/16/16,3,2016,6:48:35 AM,6:58:39 AM,C,915,3J72,CIT,420 JONES ST,"420 JONES ST, SAN FRANCISCO, CA",37.785103,-122.412644,1,248,0
160470427,2/16/16,3,2016,5:47:07 AM,5:55:56 AM,C,915,3J72,CIT,316 LEAVENWORTH ST,"316 LEAVENWORTH ST, SAN FRANCISCO, CA",37.783934,-122.414123,1,250,0
160472083,2/16/16,3,2016,2:11:23 PM,2:38:28 PM,C,919,3F43C,CIT,HAIGHT ST/MASONIC AV,"HAIGHT ST AND MASONIC AV, SAN FRANCISCO, CA",37.77021,-122.445345,1,252,0
160462463,2/15/16,3,2016,4:16:04 PM,4:58:23 PM,C,919,3A15D,CIT,560 MARKET ST,"560 MARKET ST, SAN FRANCISCO, CA",37.78994,-122.401049,1,254,0
160460575,2/15/16,3,2016,6:34:11 AM,6:39:00 AM,C,915,3J72,CIT,476 EDDY ST,"476 EDDY ST, SAN FRANCISCO, CA",37.783824,-122.415504,1,256,0
160460594,2/15/16,3,2016,6:55:37 AM,6:59:51 AM,C,915,3J72,CIT,1186 MARKET ST,"1186 MARKET ST, SAN FRANCISCO, CA",37.779043,-122.414397,1,258,0
160460883,2/15/16,3,2016,9:01:35 AM,9:10:44 AM,C,915,3B71,CIT,8TH ST/BRANNAN ST,"8TH ST AND BRANNAN ST, SAN FRANCISCO, CA",37.771296,-122.405425,1,260,0
160460875,2/15/16,3,2016,8:59:15 AM,12:21:48 PM,C,915,3D15C,CIT,2055 FOLSOM ST,"2055 FOLSOM ST, SAN FRANCISCO, CA",37.764446,-122.414527,1,262,0
160451806,2/14/16,3,2016,1:53:57 PM,2:53:47 PM,C,915,3B45,CIT,15TH ST/DE HARO ST,"15TH ST AND DE HARO ST, SAN FRANCISCO, CA",37.76743,-122.401843,1,264,0
160443434,2/13/16,3,2016,9:03:41 PM,6:52:10 AM,C,915,3J13A,CIT,127 EDDY ST,"127 EDDY ST, SAN FRANCISCO, CA",37.784029,-122.409608,1,266,0
160441697,2/13/16,3,2016,1:15:38 PM,6:04:15 PM,C,915,3D3C,CIT,SAN BRUNO AV/17TH ST,"SAN BRUNO AV AND 17TH ST, SAN FRANCISCO, CA",37.764606,-122.405463,1,268,0
160430851,2/12/16,3,2016,8:58:18 AM,9:17:05 AM,C,915,3J90A,CIT,370 TURK ST,"370 TURK ST, SAN FRANCISCO, CA",37.782792,-122.415004,1,270,0
160430743,2/12/16,3,2016,8:26:56 AM,10:22:44 AM,C,915,3B71,CIT,275 10TH ST,"275 10TH ST, SAN FRANCISCO, CA",37.773397,-122.412786,1,272,0
160420524,2/11/16,3,2016,7:02:01 AM,7:29:29 AM,C,915,3J90A,CIT,600 LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1,274,0
160421830,2/11/16,3,2016,1:07:48 PM,1:14:20 PM,C,915,3J50,CIT,15 HYDE ST,"15 HYDE ST, SAN FRANCISCO, CA",37.779127,-122.415134,1,276,0
160422059,2/11/16,3,2016,2:10:50 PM,2:15:04 PM,C,919,3F13B,CIT,MASONIC AV/HAIGHT ST,"MASONIC AV AND HAIGHT ST, SAN FRANCISCO, CA",37.77021,-122.445345,1,278,0
160412193,2/10/16,3,2016,2:39:53 PM,5:19:35 PM,C,915,3.00E+16,CIT,1725 CLAY ST,"1725 CLAY ST, SAN FRANCISCO, CA",37.792084,-122.421474,1,280,0
160410689,2/10/16,3,2016,7:49:16 AM,7:53:31 AM,C,915,3J72,CIT,420 EDDY ST,"420 EDDY ST, SAN FRANCISCO, CA",37.783949,-122.41474,1,282,0
160410609,2/10/16,3,2016,7:23:32 AM,7:33:18 AM,C,915,3J72,CIT,600 LARKIN ST,"600 LARKIN ST, SAN FRANCISCO, CA",37.783662,-122.416996,1,284,0
160410464,2/10/16,3,2016,6:17:50 AM,7:07:04 AM,C,915,3J90A,CIT,300 BLK LARKIN ST,"300 LARKIN ST, SAN FRANCISCO, CA",37.78032,-122.416947,1,286,0
160413099,2/10/16,3,2016,6:24:34 PM,8:42:22 PM,C,915,3D2D,CIT,STEVENSON ST/14TH ST,"STEVENSON ST AND 14TH ST, SAN FRANCISCO, CA",37.76819,-122.421365,1,288,0
160400716,2/9/16,3,2016,8:14:20 AM,8:25:18 AM,C,915,3J72,CIT,485 LEAVENWORTH ST,"485 LEAVENWORTH ST, SAN FRANCISCO, CA",37.785455,-122.414738,1,290,0
160400499,2/9/16,3,2016,6:52:13 AM,6:55:38 AM,C,915,3J72,CIT,96 MCALLISTER ST,"96 MCALLISTER ST, SAN FRANCISCO, CA",37.78117,-122.413489,1,292,0
160400486,2/9/16,3,2016,6:41:40 AM,6:52:03 AM,C,915,3J72,CIT,150 FULTON ST,"150 FULTON ST, SAN FRANCISCO, CA",37.729785,-122.406443,0.9,294,0
160391257,2/8/16,3,2016,10:40:29 AM,10:41:01 AM,C,915,3J72,CIT,346 LEAVENWORTH ST,"346 LEAVENWORTH ST, SAN FRANCISCO, CA",37.784356,-122.4141,1,296,0
160381510,2/7/16,3,2016,11:25:55 AM,3:46:57 PM,C,915,3B45,CIT,403 MAIN ST,"403 MAIN ST, SAN FRANCISCO, CA",37.787951,-122.389775,1,298,0
160381305,2/7/16,3,2016,10:25:08 AM,1:10:30 PM,C,915,3D14A,CIT,279 CLINTON PARK ST,"279 CLINTON PARK ST, SAN FRANCISCO, CA",37.768862,-122.426173,1,300,0
160371824,2/6/16,3,2016,12:31:52 PM,12:38:52 PM,C,915,3J72,CIT,400 BLK JONES ST,"400 JONES ST, SAN FRANCISCO, CA",37.784716,-122.412782,1,302,0
160370968,2/6/16,3,2016,7:36:54 AM,7:49:57 AM,C,915,3J72,CIT,255 TURK ST,"255 TURK ST, SAN FRANCISCO, CA",37.782799,-122.412738,1,304,0
160360356,2/5/16,3,2016,2:47:31 AM,3:10:28 AM,C,915,3E15E,CIT,GEARY BL/GOUGH ST,"GEARY BL AND GOUGH ST, SAN FRANCISCO, CA",37.785335,-122.424687,1,306,0
160361683,2/5/16,3,2016,11:50:09 AM,12:05:46 PM,C,915,9X14E,CIT,400 BLK STEVENSON ST,"400 STEVENSON ST, SAN FRANCISCO, CA",37.783379,-122.407483,1,308,0
160360742,2/5/16,3,2016,7:23:31 AM,7:34:37 AM,C,915,3J90A,CIT,1268 MARKET ST,"1268 MARKET ST, SAN FRANCISCO, CA",37.7780034,-122.4157319,0.8,310,0
160350515,2/4/16,3,2016,6:37:30 AM,8:04:27 AM,C,915,3A70A,CIT,HYDE ST/CALIFORNIA ST,"HYDE ST AND CALIFORNIA ST, SAN FRANCISCO, CA",37.7910477,-122.4174239,0.8,312,0
160350566,2/4/16,3,2016,7:05:30 AM,7:12:30 AM,C,915,3J90A,CIT,535 EDDY ST,"535 EDDY ST, SAN FRANCISCO, CA",37.783286,-122.416374,1,314,0
160350454,2/4/16,3,2016,5:45:15 AM,5:58:55 AM,C,915,3F53,CIT,GROVE ST/BAKER ST,"GROVE ST AND BAKER ST, SAN FRANCISCO, CA",37.775504,-122.4413,1,316,0
